J	Wu, HY; He, ZW; Gong, JY				Wu, Huayi; He, Zhengwei; Gong, Jianya			A virtual globe-based 3D visualization and interactive framework for public participation in urban planning processes	COMPUTERS ENVIRONMENT AND URBAN SYSTEMS																														0198-9715	1873-7587				JUL	2010	34	4					291	298		10.1016/j.compenvurbsys.2009.12.001								WOS:000279466200004						
J	Guarnieri, A; Pirotti, F; Vettore, A				Guarnieri, Alberto; Pirotti, Francesco; Vettore, Antonio			Cultural heritage interactive 3D models on the web: An approach using open source and free software	JOURNAL OF CULTURAL HERITAGE																	Widianti, Linda Wahyu/AAB-8027-2021; Pirotti, Francesco/C-4906-2018; GUARNIERI, ALBERTO/A-6272-2016	Pirotti, Francesco/0000-0002-4796-6406; VETTORE, ANTONIO/0000-0002-5394-6700; GUARNIERI, ALBERTO/0000-0002-9483-289X												1296-2074					JUL-SEP	2010	11	3					350	353		10.1016/j.culher.2009.11.011								WOS:000279867800016						
C	van Oosterom, P; Stoter, J		Fabrikant, SI; Reichenbacher, T; VanKreveld, M; Schlieder, C		van Oosterom, Peter; Stoter, Jantien			5D Data Modelling: Full Integration of 2D/3D Space, Time and Scale Dimensions	GEOGRAPHIC INFORMATION SCIENCE	Lecture Notes in Computer Science				6th International Conference, GIScience 2010	SEP 14-17, 2010	Zurich, SWITZERLAND	Assoc Amer Geographers, ESRI, Intergraph, Ordnance Survey, Taylor & Francis Grp, UCGIS, Univ Zurich, Wiley-Blackwell										Stoter, Jantien/0000-0002-1393-7279												0302-9743	1611-3349	978-3-642-15299-3				2010	6292						310	324										WOS:000286369100022						
J	Jenkins, H				Jenkins, Henry			Transmedia Storytelling and Entertainment: An annotated syllabus	CONTINUUM-JOURNAL OF MEDIA & CULTURAL STUDIES																														1030-4312						2010	24	6					943	958		10.1080/10304312.2010.510599								WOS:000288539400012						
C	Fukuda, T; Takeuchi, H		Dave, B; Li, AIK; Gu, N; Park, HJ		Fukuda, Tomohiro; Takeuchi, Hitoshi			DEVELOPMENT OF USE FLOW OF 3D CAD/VR SOFTWARE FOR CITIZENS WHO ARE NON-SPECIALISTS IN CITY DESIGN	PROCEEDINGS OF THE 15TH INTERNATIONAL CONFERENCE ON COMPUTER-AIDED ARCHITECTURAL DESIGN RESEARCH IN ASIA (CAADRIA 2010): NEW FRONTIERS					15th International Conference on Computer-Aided Architectural Design Research in Asia (CAADRIA)	APR 07-10, 2010	Chinese Univ Hong Kong, Inst Space & Earth Informat Sci, Sch Architecture, Hong Kong, PEOPLES R CHINA		Chinese Univ Hong Kong, Inst Space & Earth Informat Sci, Sch Architecture								Fukuda, Tomohiro/J-6490-2016	Fukuda, Tomohiro/0000-0002-4271-4445														978-988-19026-1-0				2010							521	530										WOS:000351505800049						
J	Haegler, S; Muller, P; Van Gool, L				Haegler, Simon; Mueller, Pascal; Van Gool, Luc			Procedural Modeling for Digital Cultural Heritage	EURASIP JOURNAL ON IMAGE AND VIDEO PROCESSING																														1687-5176	1687-5281					2009									852392	10.1155/2009/852392								WOS:000285108400001						
J	Scolari, CA				Alberto Scolari, Carlos			Transmedia Storytelling: Implicit Consumers, Narrative Worlds, and Branding in Contemporary Media Production	INTERNATIONAL JOURNAL OF COMMUNICATION																	Scolari, Carlos A. A./A-3386-2013	Scolari, Carlos A. A./0000-0002-7792-0345												1932-8036						2009	3						586	606										WOS:000208083800046						
J	Chittaro, L; Ranon, R				Chittaro, Luca; Ranon, Roberto			Web3D technologies in learning, education and training: Motivations, issues, opportunities	COMPUTERS & EDUCATION					International Workshop on Web3D Technologies for Learning, Education and Training	OCT, 2004	Udine, ITALY										Ranon, Roberto/D-6145-2018	Ranon, Roberto/0000-0002-9744-0197; CHITTARO, Luca/0000-0001-5975-4294												0360-1315	1873-782X				AUG	2007	49	1					3	18		10.1016/j.compedu.2005.06.002								WOS:000246950900002						
C	Counsell, J; Smith, S; Bates-Brkljac, N		Banissi, E; Burkhard, RA; Ursyn, A; Zhang, JJ; Bannatyne, MWM; Maple, C; Cowell, AJ; Tianm, GY; Hou, M		Counsell, John; Smith, Steve; Bates-Brkljac, Nadezda			Web 3D based dialogue for public participation and the VEPs Project	INFORMATION VISUALIZATION-BOOK					10th International Conference on Information Visualization (IV06)	JUL 05-07, 2006	London, ENGLAND																									0-7695-2602-0				2006							343	+										WOS:000239814800050						
C	Guidi, G; Frischer, B; De Simone, M; Cioci, A; Spinetti, A; Carosso, L; Micoli, LL; Russo, M; Grasso, T		Beraldin, JA; ElHakim, SF; Gruen, A; Walton, JS		Guidi, G; Frischer, B; De Simone, M; Cioci, A; Spinetti, A; Carosso, L; Micoli, LL; Russo, M; Grasso, T			Virtualizing Ancient Rome: 3D acquisition and modeling of a large plaster-of-Paris model of imperial Rome	VIDEOMETRICS VIII	Proceedings of SPIE				Conference Videometrics VIII	JAN 18-20, 2005	San Jose, CA	Soc Imaging Sci & Technol, SPIE									Guidi, Gabriele/D-8011-2011; Russo, Michele/R-1429-2016	Guidi, Gabriele/0000-0002-8857-0096; Russo, Michele/0000-0003-0869-6703												0277-786X		0-8194-5638-1				2005	5665						119	133		10.1117/12.587355								WOS:000228789200013						
J	Stapleton, C; Hughes, C; Moshell, M; Micikevicius, P; Altman, M				Stapleton, C; Hughes, C; Moshell, M; Micikevicius, P; Altman, M			Applying mixed reality to entertainment	COMPUTER																		Hughes, Charles/0000-0002-2528-3380												0018-9162					DEC	2002	35	12					122	124		10.1109/MC.2002.1106186								WOS:000179755100035						
J	Kaku, M				Kaku, M			Into the eleventh dimension	NEW SCIENTIST																														0262-4079					JAN 18	1997	153	2065					32	36										WOS:A1997WD75900034						
J	MILGRAM, P; KISHINO, F				MILGRAM, P; KISHINO, F			A TAXONOMY OF MIXED REALITY VISUAL-DISPLAYS	IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS					1st International Workshop on Networked Reality (NR 94)	MAY 13-14, 1994	TOKYO, JAPAN	IEEE, COMMUN SOC, INST ELECTR INFORMAT & COMMUN ENGINEERS																						0916-8532					DEC	1994	E77D	12					1321	1329										WOS:A1994PY87700003						
